Charter,Magnet,Title_I_School,locationRural,locationSize,Students,SeniorHigh,numOfStud2014,meanScale2012,lev1Perc2012,lev5Perc2012,perc_free_lunch,perc_reduced_lunch,logLoginsPerExaminee,meanScale2014,GPS,strataGPS
0,0,1,0,1,1606,0,-0.824783320909396,0.7854674462032459,-1.021654596720282,-0.424392055956679,-0.4827874391094224,0.0703456200015577,0.951870664306781,406.0,0.20667354637674476,3
0,1,1,1,2,684,0,-1.2965465433750816,0.8747568184181798,-1.1898034796485282,-0.6906772675373404,-0.0388745703208881,2.80763618656358,-3.46573590279973,408.0,0.03133384775451977,0
0,1,0,1,2,1533,0,0.8226438051612524,1.231914307277915,-1.105729038184405,1.4396044251079505,0.1699262806378741,0.4469962024804562,0.783993653333517,389.0,0.16378357350128572,2
1,0,0,0,0,98,0,-1.5062190866931642,0.6068887017733783,-0.1809101820790507,2.2384600598499347,-0.9336895000846446,-0.118950420161807,-3.58351893845611,405.0,0.07337160647963746,0
0,0,1,1,2,519,0,-1.5811021378781935,0.4283099573435107,-1.5261012455050205,-0.6906772675373404,0.3018060272682247,2.652144969032705,-0.424883193965266,386.0,0.22245963776038552,4
0,1,1,0,1,2053,0,0.7852022795687377,0.5175993295584445,-0.6853568308637894,-0.424392055956679,1.2612545204188017,-0.0973078731591271,0.835955583783269,388.0,0.2193270438595131,4
0,0,0,0,0,2320,0,-0.397949929154728,-0.732451881450629,0.9120575569545498,-0.1581068443760176,-1.012416029710323,-0.6935040709786051,0.999672340813206,389.0,0.2228768595440198,4
0,0,1,1,2,414,0,-1.3714295945601112,2.660544262716856,-1.3579523625767744,6.499023445140517,0.1109023901301211,0.705750031591166,0.354821375289409,417.0,0.1447795024090315,1
0,1,0,0,0,1487,0,0.2685092263920343,-1.268188114740232,1.1642808813469192,-0.6906772675373404,0.4759750377673667,-0.2117369133056663,3.22428242823344,383.0,0.0649479409408853,0
0,1,0,0,2,3055,0,2.3053282186248363,1.4997824239227164,-0.8535057137920357,2.504745271430596,-1.2199652161559942,-0.7856814353388385,-0.314333789378806,418.0,0.22485783823691566,4
0,1,1,0,2,979,0,-0.3904616240362251,0.7854674462032459,-1.021654596720282,0.374463578785305,0.7160319915609487,0.3516228475286594,1.68339143250627,399.0,0.12702782471158475,1
0,1,1,0,0,947,1,-0.547716031524787,-1.6253456035999672,1.752801971595781,-0.6906772675373404,2.350527848460726,-1.6623335759897382,0.0986306034416274,394.0,0.22533740169963323,4
0,1,1,0,0,1888,0,-0.255672131903172,-1.178898742525298,1.3324297642751657,-0.424392055956679,1.4487190773178082,0.091616744462548,-5.31320597904179,387.0,0.0003158828192021366,0
0,1,1,0,0,1585,0,-0.0160463681110777,-0.6431625092356952,0.7439086740263036,-0.6906772675373404,0.8236773136349257,-0.7637071563886064,0.566280459681155,401.0,0.22459206894256206,4
0,0,0,0,0,1908,0,1.2120356713234055,0.8747568184181798,-0.7694312723279125,0.9070340019466278,-1.0783931921239307,0.5110320520935344,-5.29581423632992,401.0,0.0065502647735521035,0
0,0,1,0,2,799,0,-0.7648768799613724,0.6068887017733783,-0.8535057137920357,-0.1581068443760176,-0.0986779820197916,0.0830005897030529,0.0575698518214779,388.0,0.19840236721271365,2
0,0,1,0,0,1957,0,0.0513483779554488,-1.0896093703103642,0.8279831154904267,-0.424392055956679,-0.0987121526317114,1.189529346160617,0.286656957036536,385.0,0.2208225676824868,4
0,0,1,1,2,696,0,-1.124315525649514,0.3390205851285768,-0.43313350647142,-0.6906772675373404,0.2197129100730707,0.176726312422277,-0.854990206010359,402.0,0.22521294628754843,4
0,0,1,1,2,549,0,-1.259105017782567,0.4283099573435107,-0.6012823893996663,-0.6906772675373404,0.8643137404260156,2.372930239693614,2.51348002223206,402.0,0.04573391339001602,0
0,0,0,0,0,308,0,-1.6410085788262172,2.4819655182869886,-1.5261012455050205,5.966453021979194,-1.5383776125745343,0.09364359417551,1.15267950993839,406.0,0.12100703443641607,1
0,1,1,0,1,1571,0,0.021395157481437,0.6068887017733783,-0.6853568308637894,-0.1581068443760176,0.1212287941463708,1.7521746188210656,1.72499625306837,399.0,0.18008203520923105,2
0,0,1,1,2,235,0,-1.685938409537235,0.3390205851285768,-1.5261012455050205,-0.6906772675373404,1.391227672146695,0.607487850105704,-2.484906649788,397.0,0.12220237066968245,1
0,0,1,0,0,2021,0,0.7552490590947258,-0.5538731370207614,0.4916853496339342,-0.6906772675373404,0.68745548650048,0.118258635914716,0.314681158603215,391.0,0.22194742754985555,4
0,0,1,1,2,1199,0,-0.1583241653626337,-0.0181369037311584,-0.2649846235431738,-0.424392055956679,0.1922454039131038,1.0376390339852628,-0.484929279462411,402.0,0.22402912409096054,4
0,0,1,1,2,545,0,-1.6559851890632231,-0.8217412536655628,0.5757597910980573,-0.6906772675373404,0.1628340434710445,1.2069340839345906,0.523248143764548,405.0,0.19981345970792494,2
0,0,1,0,0,1809,0,0.3658571929325726,-2.1610818368895703,2.7616952691652585,-0.424392055956679,0.736873129659261,-0.014239935488202,0.027587956518829,381.0,0.22517612916171062,4
0,0,1,0,0,3099,0,2.2603983879138183,0.6961780739883121,-0.6853568308637894,0.6407487903659664,-0.6454263322869579,1.704940208810839,0.259935171324813,401.0,0.22527902268109481,4
0,0,1,0,2,1925,0,0.7402724488577199,0.7854674462032459,-0.9375801552561588,-0.1581068443760176,-0.2185714601662814,0.8759895669368416,-1.2738163776932,396.0,0.20685798907976763,3
1,0,1,0,0,835,0,-1.6035670532337023,-1.178898742525298,1.080206439882796,-0.6906772675373404,1.644732190454708,-0.928335296303518,1.6519975268529,384.0,0.15620908945893824,1
0,0,1,1,2,575,0,-1.0494324744644845,1.1426249350629811,-1.2738779211126512,-0.424392055956679,-0.3893322799585061,0.3894265706448196,-3.47609868983527,392.0,0.0983966393370072,0
0,0,0,0,2,1649,1,0.2460443110365254,1.0533355628480474,-1.3579523625767744,-0.424392055956679,-1.0254396150761167,-0.7500284675730651,-0.738609554636703,400.0,0.22360105869412575,4
0,1,0,0,2,1585,0,0.0438600728369458,0.1604418406987092,-0.2649846235431738,-0.1581068443760176,0.2000389505286645,0.413674709764684,0.595983432106298,405.0,0.2182829957491925,3
1,0,0,0,0,1644,0,-0.5552043366432899,1.3212036794928488,-1.3579523625767744,0.374463578785305,-1.3007449043336698,-1.0833823903124802,1.34400144892964,403.0,0.15099535166950104,1
1,0,1,0,0,445,0,-1.109338915412508,1.856939912782452,-1.3579523625767744,1.1733192135272892,1.2563418154121988,3.796123619151243,-0.799756915618204,409.0,0.22338042021879645,4
0,0,0,0,0,1312,0,0.583018041369158,0.6961780739883121,-0.6853568308637894,-0.6906772675373404,-0.996687919241242,-1.060067825094073,0.414943852062708,406.0,0.15610463830699728,1
0,0,0,0,1,1929,0,0.7402724488577199,-0.8217412536655628,0.9120575569545498,-0.424392055956679,0.1480546696736586,-0.5396198616991511,1.8330575408818,390.0,0.11801495228427582,1
0,0,1,0,2,866,0,-0.3080902677326926,-0.5538731370207614,0.323536466705688,-0.424392055956679,0.9876427036278236,-1.1721009068905457,0.599621122549122,402.0,0.154815410475396,1
0,0,1,0,0,966,0,-0.967061118160952,-0.3752943925908937,0.4076109081698111,-0.1581068443760176,0.5257365371518707,-0.4917602134199995,0.266628663253949,395.0,0.21820574521589983,3
0,0,1,0,0,1605,0,-0.4878095905767634,-0.6431625092356952,0.6598342325621804,-0.424392055956679,1.0331110069148477,0.0107253057174677,1.49759649269219,397.0,0.17932954044645588,2
0,1,1,0,0,3439,0,2.410164490283877,-1.4467668591700995,1.9209508545240277,-0.6906772675373404,1.3432424746197074,0.5032533467195823,0.51973040210895,387.0,0.2134583202587853,3
0,0,1,0,2,1762,0,0.7028309232652052,0.4283099573435107,-0.5172079479355431,0.374463578785305,-0.0829505642034471,0.7384236240385197,0.624370082080628,387.0,0.17786150481122423,2
0,0,0,0,0,2272,0,1.3767783839304704,2.0355186572123194,-1.1898034796485282,4.102456540914564,-1.4697812541659243,-0.1374775393690201,-0.110387646234371,414.0,0.21537288847438982,3
0,0,1,0,0,131,0,-1.670961799300229,-1.6253456035999672,1.6687275301316578,-0.6906772675373404,2.447864751810205,-1.9576452159189024,-1.94591014905531,371.0,0.16229799827940378,2
0,1,0,0,0,3376,1,1.7511936398556178,-0.9110306258804968,1.2483553228110422,-0.1581068443760176,0.8845942881738408,0.3160612655734364,1.44404236285499,392.0,0.22330490444325612,4
0,0,1,0,0,2344,0,0.8600853307537671,0.1604418406987092,0.0713131423133186,0.374463578785305,-0.2197520449413754,1.3416357602512152,-0.880024553889761,402.0,0.1853871192712306,2
0,1,1,0,0,3212,1,0.1037665137849694,0.9640461906331136,-0.6012823893996663,0.9070340019466278,-0.7572598952895686,1.079439126410883,2.68412754434379,418.0,0.1921858689513541,2
0,0,0,0,2,743,0,-1.1617570512420283,0.5175993295584445,-0.6012823893996663,-0.1581068443760176,-0.96751750593638,-0.2983534443737826,2.17945240759042,398.0,0.05436690176569661,0
0,0,1,0,0,2464,0,1.758681944974121,0.249731212913643,-0.2649846235431738,0.374463578785305,-0.02696711009597,0.5852672523305554,0.797659879295432,400.0,0.1942434697253405,2
0,0,0,1,2,474,0,-1.4238477303896315,-0.0181369037311584,-0.5172079479355431,-0.6906772675373404,0.3784966702849109,1.4795412825770038,1.72580150143626,398.0,0.09907014215372406,0
0,0,1,0,1,2252,0,0.7702256693317318,-0.1074262759460922,0.0713131423133186,-0.1581068443760176,-0.7852818208443619,-0.7129297888165105,1.56000048000823,396.0,0.15096758410429423,1
0,0,0,1,2,1773,0,-0.0684645039405983,1.3212036794928488,-1.2738779211126512,0.6407487903659664,-2.167685884499193,-1.9589138437411189,0.411296028418958,420.0,0.1660374813108627,2
0,0,0,0,2,1912,0,0.1262314291404782,0.4283099573435107,-0.5172079479355431,-0.1581068443760176,-1.2181000888326572,-0.2314740302608451,1.21959812222902,401.0,0.15120715643066585,1
0,1,1,0,2,1242,0,0.2235793956810166,0.0711524684837753,-0.2649846235431738,0.1081783672046436,0.2141500000555369,0.231264840171648,-0.309133999169732,394.0,0.2251301010238856,4
0,0,0,0,0,4375,0,3.990196870287999,2.660544262716856,-1.3579523625767744,5.700167810398533,-1.905036692980695,-0.7812232936254144,0.682046838047432,423.0,0.19366733989274093,2
0,1,1,0,0,3118,0,0.9349683819387966,-0.5538731370207614,0.8279831154904267,-0.1581068443760176,0.7901411966070427,1.249069561770188,1.65796495332876,386.0,0.22529121749990766,4
0,1,1,0,0,1549,0,-0.113394334651616,-0.2860050203759599,0.2394620252415648,-0.424392055956679,0.1226252264087739,1.1567509118365007,0.0779615414697119,396.0,0.2130659280172276,3
0,0,1,1,2,1221,0,-0.9146429823314314,-0.6431625092356952,0.7439086740263036,-0.424392055956679,0.1935702399690538,0.8942228553736814,0.354934299460948,390.0,0.21139644128810983,3
0,1,1,0,2,2380,0,0.0513483779554488,0.6961780739883121,-1.021654596720282,-0.424392055956679,0.6159914331391924,-0.0226578371972553,1.43038968098512,404.0,0.21269760516107625,3
0,1,0,0,1,2453,0,-0.6375756929468224,-1.268188114740232,1.5005786472034115,-0.6906772675373404,-0.3016408396834535,0.1451237590823053,1.77070606003022,401.0,0.22529782092981906,4
0,0,1,0,2,1619,0,-0.6525523031838282,-1.4467668591700995,1.4165042057392885,-0.6906772675373404,0.056209535613578,1.445368599480234,2.09597084363105,399.0,0.13994167156383297,1
0,1,1,0,0,505,1,-1.416359425271129,2.74983363493179,-1.5261012455050205,3.30360090617258,-0.8716110662021844,1.3026931172978384,0.723918839226699,426.0,0.1743033295621878,2
0,0,1,0,2,1175,0,-0.0010697578740718,-0.1074262759460922,0.2394620252415648,-0.424392055956679,1.0956539292644758,0.1895370644723416,-1.49776822758301,386.0,0.21045447948685136,3
0,1,1,0,1,1642,0,0.6504127874356845,-0.196715648161026,0.5757597910980573,0.374463578785305,1.3818949305228534,-0.1047084338176487,-0.730887508542792,399.0,0.2010521501218767,3
0,0,1,0,2,531,0,-1.0569207795829874,0.6068887017733783,-1.3579523625767744,-0.6906772675373404,2.907118910631307,-2.457484577872288,-4.56434819146784,393.0,0.029228342892875615,0
0,0,0,0,0,1712,0,0.0513483779554488,-1.6253456035999672,2.0050252959881503,-0.6906772675373404,0.3781279506321728,-0.4495142438568618,1.8391174347281,389.0,0.13544435385314768,1
1,0,1,0,0,1305,0,-0.113394334651616,0.9640461906331136,-0.8535057137920357,0.374463578785305,-0.3422300082580503,2.384445915716758,1.56051260399796,422.0,0.13035916066697673,1
0,1,1,0,0,2676,1,1.2419888917974171,0.3390205851285768,-0.2649846235431738,0.374463578785305,0.1319975436154422,0.3197432073309664,0.275825459295256,399.0,0.21995028078682197,4
0,1,1,0,1,3651,0,1.0772461791903525,-0.1074262759460922,0.1553875837774417,0.6407487903659664,-0.1900915409003833,-1.067558770632697,1.51018295433876,389.0,0.22311071374100788,4
0,1,1,0,2,970,0,-0.5252511161692781,0.4283099573435107,-0.5172079479355431,0.1081783672046436,1.5492107829338615,0.1751744945193055,0.306956205064648,393.0,0.21831233648351683,3
0,0,0,0,0,2200,0,-0.1208826397701189,-1.0896093703103642,0.996131998418673,-0.6906772675373404,-1.2594280472390318,-1.3562475836049894,2.21516227802289,396.0,0.14041279206726248,1
0,0,1,0,0,1390,0,0.2385560059180224,-0.8217412536655628,0.5757597910980573,-0.424392055956679,-0.2531568531410501,-0.4318765736396114,1.46232560209605,384.0,0.1377965516592773,1
0,1,0,1,2,1159,0,0.0962782086664665,-0.2860050203759599,0.0713131423133186,-0.6906772675373404,0.733695269284395,0.2543272495331375,-1.4961092271271,392.0,0.18328078196848097,2
0,0,1,1,2,2231,0,0.2160910905625136,-0.5538731370207614,0.4076109081698111,-0.424392055956679,-0.6383080370477173,0.5068249685218142,-0.34705434595175,389.0,0.21931090152175312,4
0,0,1,0,0,2113,0,0.8226438051612524,-1.4467668591700995,1.1642808813469192,-0.424392055956679,-0.1046752478441729,1.6020247881864256,0.650462260708995,383.0,0.22457595685077525,4
0,0,1,1,2,841,0,-0.6600406083023311,-0.8217412536655628,0.6598342325621804,-0.6906772675373404,1.2155812249221694,-1.4063955034197757,-5.00394630594546,378.0,0.01602101447618344,0
0,0,0,0,0,2203,0,0.1936261752070048,-0.0181369037311584,-0.2649846235431738,-0.424392055956679,-1.629643521518193,-1.699557483634754,1.53445210554954,403.0,0.16534298895688276,2
0,1,1,0,0,1688,0,1.0922227894273584,-1.4467668591700995,1.4165042057392885,-0.6906772675373404,1.7566405444877342,0.1996887127015893,0.189692064905588,383.0,0.22493309786416418,4
0,0,1,0,0,2060,0,0.6204595669616728,-0.1074262759460922,-0.0968357406149276,-0.424392055956679,-0.3437504649843974,0.1012804665351993,1.5012957538144,390.0,0.16140769439296432,2
0,0,0,1,2,1863,0,-0.1583241653626337,-0.4645837648058275,0.323536466705688,-0.6906772675373404,0.1324123088645817,0.6881765059830351,2.39957735898136,391.0,0.08537865844309286,0
0,1,1,0,1,1315,0,-0.1583241653626337,0.4283099573435107,-0.6012823893996663,0.9070340019466278,-0.0572479236390919,-0.7893894904711998,0.984295460988213,400.0,0.2049875512045824,3
0,0,1,0,2,1675,0,0.1711612598514959,0.0711524684837753,-0.1809101820790507,-0.1581068443760176,-0.5364832392387686,-0.7374403496338925,2.13870777524121,392.0,0.06965920399347883,0
0,1,0,0,1,1710,0,-0.2257189114291602,-0.6431625092356952,0.8279831154904267,-0.1581068443760176,0.2657738050182421,-0.7343541458750915,2.06054430149847,388.0,0.16335133345340422,2
1,0,1,1,2,375,0,-1.363941289441608,2.1248080294272533,-1.5261012455050205,2.2384600598499347,-1.094926446188782,1.209336981417748,0.0702042586732486,414.0,0.15742882760082802,1
0,0,1,0,0,1753,0,0.2086027854440107,-1.0003199980954305,0.9120575569545498,-0.6906772675373404,0.2276743767977628,-0.7205926934803599,0.616714301808298,399.0,0.2125694205884893,3
0,0,1,0,0,1818,0,0.3808338031695785,-1.8039243480298348,2.1731741789163963,-0.6906772675373404,0.3216144059308704,-0.8547268438198881,-0.475574674295191,388.0,0.21877115373576939,4
0,0,1,0,0,1681,0,-0.1807890807181425,1.0533355628480474,-0.7694312723279125,2.2384600598499347,0.0512248416507784,-0.1398177683864686,-0.669944283480282,412.0,0.2121173420135711,3
0,0,1,0,0,1613,0,0.4032987185250873,-0.0181369037311584,0.1553875837774417,-0.1581068443760176,-0.0505700227577227,0.4450234095650229,-0.279695720819131,398.0,0.22527661095697193,4
0,0,0,0,1,1237,0,-0.1882773858366455,-0.9110306258804968,0.7439086740263036,-0.6906772675373404,-0.2849461919414328,-0.2342702129025811,-0.552565229938756,387.0,0.221685140044191,4
0,0,1,0,0,2688,0,1.316871942982447,1.678361168352584,-1.2738779211126512,1.7058896366886118,-0.6684672635869883,1.293913966788266,-0.309714787451664,396.0,0.22109292564032143,4
0,0,1,0,0,229,0,-1.416359425271129,-2.250371209104504,3.5183652423423664,-0.6906772675373404,1.6307049539175802,-0.8848458866608719,-3.17805383034795,371.0,0.09082498490437889,0
0,1,0,0,1,2171,0,0.6054829567246669,1.678361168352584,-1.1898034796485282,1.1733192135272892,-1.2071988769088051,-1.251055164405804,1.22266493733809,404.0,0.17994654432731372,2
0,0,0,0,2,855,0,-0.4353914547472427,0.4283099573435107,-0.6853568308637894,-0.6906772675373404,-1.105925033688201,-0.1599773352093593,-5.18738580584075,401.0,0.014709195954987481,0
0,0,1,0,0,2268,0,0.732784143739217,-1.5360562313850334,1.3324297642751657,-0.6906772675373404,-0.5375704456216553,-0.9850741822767984,1.27677929025492,387.0,0.19369104247220906,2
0,0,1,0,0,1578,0,0.2011144803255077,-0.2860050203759599,0.1553875837774417,-0.6906772675373404,0.6619325288432704,0.0114621310920092,0.908686132488936,401.0,0.1876348864709817,2
0,0,1,1,2,2372,0,0.6953426181467023,0.6068887017733783,-0.8535057137920357,-0.424392055956679,0.3220877153643648,0.6342705311412319,0.746257005873894,413.0,0.19580019057710762,2
0,0,0,0,0,2017,0,1.024828043360832,1.0533355628480474,-1.105729038184405,0.374463578785305,-1.9845646727642563,-1.6296643554601489,0.302280871872934,412.0,0.18999435504442067,2
0,1,1,0,1,2127,0,1.3692900788119675,1.0533355628480474,-0.7694312723279125,0.9070340019466278,-0.5343041567327591,0.0360722955115266,0.389464766761723,408.0,0.218546425390417,3
0,1,1,0,1,2025,0,0.3209273622215549,0.8747568184181798,-0.43313350647142,1.1733192135272892,0.5388637332709597,0.3071824707987695,0.262364264467491,420.0,0.22300479737332882,4
0,1,0,0,2,1888,0,-0.5327394212877811,0.5175993295584445,-0.6012823893996663,-0.1581068443760176,-0.8351011014997721,-0.3765855392316049,0.923493644168213,410.0,0.21973476443642684,4
0,0,1,1,2,2321,0,2.013284319003221,-1.0896093703103642,0.8279831154904267,-0.6906772675373404,0.5684937065665718,-0.256985396295515,-2.89433215911226,398.0,0.10838861461072428,0
0,1,1,1,2,1387,0,0.583018041369158,-0.5538731370207614,0.5757597910980573,-0.6906772675373404,0.5065391174569667,-1.2300492016551074,0.24636392312105,394.0,0.1981787280744318,2
0,0,0,0,2,1753,0,0.5605531260136493,1.5890717961376504,-1.2738779211126512,0.9070340019466278,-1.3846934254929606,-0.5338301252661759,-0.801360765200178,412.0,0.22237572374952763,4
0,0,1,1,2,1166,0,-0.7798534901983784,0.3390205851285768,-0.5172079479355431,-0.6906772675373404,0.4261573671772509,0.883851534259495,1.99003495396425,391.0,0.08302934425010916,0
1,0,0,0,1,166,0,-1.4463126457451403,0.9640461906331136,-1.105729038184405,0.1081783672046436,-0.0882846404639367,1.4870308688682718,-2.39789527279837,389.0,0.14340300999766703,1
0,1,1,0,0,1074,0,-0.6151107775913135,-0.9110306258804968,1.080206439882796,-0.424392055956679,-0.4207651207567487,0.2250797445665521,0.683422630667951,387.0,0.22201943760568202,4
0,1,1,0,1,1683,0,0.2610209212735313,-0.6431625092356952,0.996131998418673,-0.6906772675373404,-0.4056807384071234,1.1024230347565056,-1.75565446458594,388.0,0.10427378970145271,0
0,0,1,0,0,1998,0,0.1112548189034723,-1.178898742525298,1.080206439882796,-0.6906772675373404,-0.1647733791639735,-0.1470409205547236,-0.303682413798222,385.0,0.20820516549196594,3
0,0,1,0,0,3112,0,1.1146877047828674,0.6068887017733783,-0.3490590650072969,0.6407487903659664,0.0923646002696407,0.0779313116248726,-0.372341060683132,404.0,0.19348999315383933,2
0,0,1,1,2,340,1,-1.251616712664064,1.4104930517077827,-1.1898034796485282,2.504745271430596,0.1086248693229455,1.8756816555324425,0.775385278796917,412.0,0.12446543139323571,1
0,0,1,1,2,1052,1,-0.9221312874499344,-0.8217412536655628,0.5757597910980573,-0.424392055956679,0.8447750167625169,0.4679060604803687,2.05614597907631,388.0,0.08314915804428387,0
1,0,0,0,0,1102,0,-0.4129265393917339,0.4283099573435107,-0.9375801552561588,-0.6906772675373404,-0.6360500328556862,-0.7343541458750915,-0.0392207131532813,402.0,0.21757231440074776,3
0,1,1,0,0,3306,1,2.028260929240227,-0.5538731370207614,0.5757597910980573,-0.1581068443760176,0.9817378913590116,1.5136378544890774,1.12962252541067,396.0,0.22519184519135746,4
0,1,1,0,1,1927,0,0.0588366830739517,0.5175993295584445,-0.1809101820790507,1.1733192135272892,-0.678343075388849,-0.5716090817217491,0.165168477567705,400.0,0.22129519599630615,4
0,0,1,0,0,2009,0,-0.0010697578740718,-1.3574774869551658,1.080206439882796,-0.6906772675373404,-0.5068294990447022,0.5247575884065834,-0.714469950028766,390.0,0.1675172860634894,2
1,0,0,0,0,747,0,-0.5027862008137692,-0.1074262759460922,-0.0127612991508044,0.374463578785305,-0.5889733512468114,-0.3537430062773164,-2.57084907958872,404.0,0.1282573859166309,1
0,0,0,0,0,2344,0,1.6388690630780736,-1.5360562313850334,1.6687275301316578,-0.6906772675373404,1.0863808753725284,1.551146073015401,0.750671024698132,390.0,0.21352885096070456,3
0,0,0,0,0,2208,1,1.2494771969159204,0.5175993295584445,-0.6853568308637894,-0.1581068443760176,-0.8643035504935096,-0.3371288787163162,-2.78253905309295,401.0,0.09743609093477076,0
0,1,0,0,1,1399,0,-0.105906029533113,-2.0717924646746364,2.1731741789163963,-0.424392055956679,0.840563729216128,-0.5619179339525683,1.55032559941683,377.0,0.19605832027838727,2
